Step,T_CE,T_Acc,T_Res,V_CE,V_Acc,V_Res,E_CE,E_Acc,E_Res,Time
25500,0.4292339504623413,0.84984,42492.0,,,,0.6665722743988037,0.7887,7887.0,1320.4690001010895
26000,0.416987032699585,0.8563,42815.0,,,,0.6965079025268555,0.7774,7774.0,1346.3610579967499
26500,0.40441962181091307,0.86178,43089.0,,,,0.7065408336639404,0.7737,7737.0,1372.3904728889465
27000,0.39288966892242433,0.86738,43369.0,,,,0.6799978336334228,0.7817,7817.0,1398.299968957901
27500,0.3812601991271973,0.86842,43421.0,,,,0.6827663280487061,0.7821,7821.0,1424.150134086609
28000,0.3749618215942383,0.87312,43656.0,,,,0.70156413230896,0.7752,7752.0,1450.0798978805542
28500,0.36513928201675416,0.87552,43776.0,,,,0.7103784816741944,0.7763,7763.0,1476.0165729522705
29000,0.3579521533584595,0.87814,43907.0,,,,0.6466941184997559,0.7934,7934.0,1501.9545550346375
29500,0.35202383934021,0.87886,43943.0,,,,0.7010110534667969,0.7775,7775.0,1527.8471040725708
30000,0.3463532393074036,0.88198,44099.0,,,,0.6515313335418701,0.7922,7922.0,1553.784292936325
30500,0.33383527519226075,0.88722,44361.0,,,,0.6944661434173584,0.7788,7788.0,1579.709156036377
31000,0.33256253435134886,0.88672,44336.0,,,,0.71600703125,0.7743,7743.0,1605.6375498771667
31500,0.32044088399887083,0.89096,44548.0,,,,0.6774056274414062,0.7805,7805.0,1631.608195066452
32000,0.3221573222732544,0.89002,44501.0,,,,0.6626629737854004,0.7901,7901.0,1657.5392699241638
32500,0.3043656978225708,0.89638,44819.0,,,,0.6753179145812989,0.7866,7866.0,1683.4822919368744
33000,0.308157225856781,0.89412,44706.0,,,,0.6814678256988526,0.7871,7871.0,1709.4273550510406
33500,0.30263695203781127,0.8966,44830.0,,,,0.7001490756988525,0.789,7890.0,1735.3777980804443
34000,0.2926227460479736,0.90058,45029.0,,,,0.6940988075256348,0.788,7880.0,1761.330561876297
34500,0.2891728705024719,0.90192,45096.0,,,,0.6959226932525635,0.7877,7877.0,1787.2789330482483
35000,0.28263631019592284,0.90396,45198.0,,,,0.7695947643280029,0.7673,7673.0,1813.3167350292206
35500,0.284048583240509,0.90278,45139.0,,,,0.6753655155181885,0.7915,7915.0,1839.3000490665436
36000,0.2769511878967285,0.90516,45258.0,,,,0.6952681217193604,0.7869,7869.0,1865.2465879917145
36500,0.2700937098503113,0.908,45400.0,,,,0.6931132329940796,0.789,7890.0,1891.242604970932
37000,0.27054135711669924,0.90874,45437.0,,,,0.6903223327636718,0.7909,7909.0,1917.2351870536804
37500,0.2651896208953857,0.91036,45518.0,,,,0.711045955657959,0.7801,7801.0,1943.1205749511719
38000,0.2631175019073486,0.91142,45571.0,,,,0.6912235412597656,0.7934,7934.0,1969.0351929664612
38500,0.25373727293014525,0.91346,45673.0,,,,0.6981598468780518,0.7898,7898.0,1994.985270023346
39000,0.24583611028671265,0.91806,45903.0,,,,0.7466574382781982,0.7817,7817.0,2020.9211659431458
39500,0.2554341081237793,0.91592,45796.0,,,,0.6746787761688232,0.7975,7975.0,2046.8298959732056
40000,0.24369528350830078,0.91736,45868.0,,,,0.7199283576965332,0.7883,7883.0,2072.7567899227142
40500,0.23414348217010497,0.92104,46052.0,,,,0.7113433288574219,0.7882,7882.0,2098.7024619579315
41000,0.24058384007453917,0.91962,45981.0,,,,0.712218399810791,0.7894,7894.0,2124.65038394928
41500,0.23452817764282227,0.92148,46074.0,,,,0.6957987731933594,0.7974,7974.0,2150.5703279972076
42000,0.2270846718978882,0.92496,46248.0,,,,0.7036932201385498,0.7968,7968.0,2176.5019130706787
42500,0.23299558975219725,0.92232,46116.0,,,,0.6957377151489258,0.7917,7917.0,2202.4548530578613
43000,0.22655522634506225,0.92396,46198.0,,,,0.7220605026245117,0.7949,7949.0,2228.415184020996
43500,0.21625275164604188,0.92866,46433.0,,,,0.7134725589752198,0.7928,7928.0,2254.304430961609
44000,0.22225224146842956,0.92634,46317.0,,,,0.7059932987213134,0.7945,7945.0,2280.2793519496918
44500,0.20911016770362853,0.92924,46462.0,,,,0.7398418609619141,0.7904,7904.0,2306.240709066391
45000,0.21378645359039306,0.92862,46431.0,,,,0.7475187187194824,0.7845,7845.0,2332.204789876938
45500,0.2092486834526062,0.92952,46476.0,,,,0.796060262298584,0.786,7860.0,2358.1026179790497
46000,0.2091329842376709,0.92986,46493.0,,,,0.7107166027069092,0.7963,7963.0,2384.132171869278
46500,0.20763187487602233,0.92974,46487.0,,,,0.7330023399353027,0.7981,7981.0,2410.050632953644
47000,0.19787804183483124,0.93458,46729.0,,,,0.722578918838501,0.7933,7933.0,2435.9821829795837
47500,0.20636150121688843,0.93042,46521.0,,,,0.7234938045501709,0.7938,7938.0,2462.0144650936127
48000,0.19806242344856262,0.93462,46731.0,,,,0.7451921108245849,0.7898,7898.0,2488.027121067047
48500,0.19372358987808228,0.93508,46754.0,,,,0.780443249130249,0.792,7920.0,2514.045965909958
49000,0.1888291796398163,0.93756,46878.0,,,,0.7277091934204102,0.7951,7951.0,2540.0110309123993
49500,0.18399820826530455,0.93822,46911.0,,,,0.7275678657531738,0.8015,8015.0,2565.951924085617
50000,0.19696593940734863,0.93454,46727.0,,,,0.7333950412750244,0.7933,7933.0,2591.895895957947
50500,0.18785033873558044,0.93572,46786.0,,,,0.7723987224578858,0.7949,7949.0,2617.8641879558563
51000,0.18210250100135802,0.9381,46905.0,,,,0.7513109743118286,0.7904,7904.0,2643.823935031891
51500,0.1934405272579193,0.93658,46829.0,,,,0.7214578735351562,0.7879,7879.0,2669.7432520389557
52000,0.18490516127586365,0.9391,46955.0,,,,0.7371876022338867,0.7914,7914.0,2695.763302087784
