Step,T_CE,T_Acc,T_Res,V_CE,V_Acc,V_Res,E_CE,E_Acc,E_Res,Time
18000,0.6805233055877685,0.76254,38127.0,,,,0.7308840305328369,0.7548,7548.0,2003.443747997284
18500,0.6575855458831787,0.77156,38578.0,,,,0.7349069332122803,0.7552,7552.0,2059.011374950409
19000,0.6308477073669434,0.77996,38998.0,,,,0.7343681102752686,0.7514,7514.0,2114.6398038864136
19500,0.6032251075744629,0.79034,39517.0,,,,0.7013043491363525,0.76,7600.0,2170.377856016159
20000,0.5891543389892578,0.79598,39799.0,,,,0.7027709575653076,0.7611,7611.0,2225.9933128356934
20500,0.5668892156219483,0.80316,40158.0,,,,0.6695423286437988,0.7748,7748.0,2281.5515220165253
21000,0.5470730396270752,0.8103,40515.0,,,,0.7008920948028564,0.768,7680.0,2337.104863882065
21500,0.5302159621429443,0.81692,40846.0,,,,0.664845350265503,0.7742,7742.0,2392.644860982895
22000,0.520688706626892,0.81966,40983.0,,,,0.7116945030212403,0.7645,7645.0,2448.1958878040314
22500,0.4997679323196411,0.82672,41336.0,,,,0.660383088684082,0.782,7820.0,2503.8886709213257
23000,0.47507222583770753,0.83582,41791.0,,,,0.6652680469512939,0.7813,7813.0,2559.491891860962
23500,0.46956102798461913,0.83816,41908.0,,,,0.6647218154907226,0.7819,7819.0,2615.038647890091
24000,0.4542364589691162,0.8421,42105.0,,,,0.6606368225097656,0.787,7870.0,2670.7480289936066
24500,0.43759443859100344,0.8508,42540.0,,,,0.6856795879364014,0.781,7810.0,2726.463840007782
25000,0.43125156799316405,0.85248,42624.0,,,,0.6776044620513916,0.7859,7859.0,2782.217929840088
25500,0.41253473186492917,0.85766,42883.0,,,,0.67043713722229,0.7834,7834.0,2837.782989025116
26000,0.41437203353881835,0.85692,42846.0,,,,0.6587729438781739,0.7896,7896.0,2893.3899488449097
26500,0.39133285846710203,0.8657,43285.0,,,,0.6615443916320801,0.7939,7939.0,2948.9812359809875
27000,0.3845839352035522,0.86742,43371.0,,,,0.6613742546081542,0.7901,7901.0,3004.5745368003845
27500,0.3732225664901733,0.87098,43549.0,,,,0.6440889873504638,0.7954,7954.0,3060.2258269786835
28000,0.37534432582855226,0.87118,43559.0,,,,0.6672466499328613,0.7909,7909.0,3115.932281970978
28500,0.350204376411438,0.87982,43991.0,,,,0.683748435974121,0.7876,7876.0,3171.5702238082886
29000,0.3524987538909912,0.88044,44022.0,,,,0.6752257694244385,0.7901,7901.0,3227.015640974045
29500,0.3426183949661255,0.88336,44168.0,,,,0.638633166885376,0.796,7960.0,3282.638330936432
30000,0.3309923464393616,0.88646,44323.0,,,,0.6529468051910401,0.7916,7916.0,3338.288808822632
30500,0.32595190744400027,0.88878,44439.0,,,,0.6782334274291992,0.794,7940.0,3393.860452890396
31000,0.3248901425552368,0.88894,44447.0,,,,0.6907891227722168,0.7843,7843.0,3449.6068568229675
31500,0.3179429237747192,0.89084,44542.0,,,,0.7289916969299316,0.7752,7752.0,3505.254124879837
32000,0.3160180136680603,0.8932,44660.0,,,,0.6545036359786988,0.7993,7993.0,3560.807354927063
32500,0.2940123505783081,0.89884,44942.0,,,,0.6936617958068848,0.7949,7949.0,3616.6110079288483
33000,0.2994667064857483,0.89714,44857.0,,,,0.671771671295166,0.7972,7972.0,3672.2538030147552
33500,0.29154167251586915,0.9011,45055.0,,,,0.6732644245147705,0.7944,7944.0,3727.9648909568787
34000,0.2942246883964539,0.89978,44989.0,,,,0.6626942945480346,0.7931,7931.0,3783.6096699237823
34500,0.27799669181823733,0.90548,45274.0,,,,0.689356409072876,0.7919,7919.0,3839.177968978882
35000,0.2825845386886597,0.90426,45213.0,,,,0.7048876922607422,0.7906,7906.0,3894.8154640197754
35500,0.27744204500198366,0.90404,45202.0,,,,0.7053752223968506,0.789,7890.0,3950.4038848876953
36000,0.2708221876716614,0.9069,45345.0,,,,0.7121768115997315,0.7884,7884.0,4006.2125499248505
36500,0.26574454202651976,0.91014,45507.0,,,,0.7062618408203125,0.7931,7931.0,4061.949448823929
37000,0.2620324532318115,0.91136,45568.0,,,,0.7095998420715331,0.788,7880.0,4117.523023843765
37500,0.25434248580932617,0.91428,45714.0,,,,0.7112085548400879,0.7917,7917.0,4173.227705001831
38000,0.2560635130310059,0.91352,45676.0,,,,0.6902247470855712,0.7983,7983.0,4228.921733856201
38500,0.2553022878074646,0.91392,45696.0,,,,0.7431399307250977,0.796,7960.0,4284.506658792496
39000,0.24114689529418945,0.91916,45958.0,,,,0.6928750816345215,0.7904,7904.0,4340.212338924408
39500,0.23436992141723634,0.92,46000.0,,,,0.7194894344329834,0.7974,7974.0,4395.81444978714
40000,0.23851628520965576,0.9195,45975.0,,,,0.7337712055206299,0.782,7820.0,4451.382432937622
40500,0.23570821355819702,0.92142,46071.0,,,,0.6981144111633301,0.7988,7988.0,4506.955551862717
41000,0.23157707485198975,0.92248,46124.0,,,,0.7028828273773193,0.7932,7932.0,4562.724852800369
41500,0.2280975452518463,0.92416,46208.0,,,,0.7612777000427247,0.788,7880.0,4618.3011248111725
42000,0.22284220344543457,0.92512,46256.0,,,,0.702795722579956,0.7951,7951.0,4673.955191850662
42500,0.2270969596481323,0.92376,46188.0,,,,0.7517041198730469,0.7869,7869.0,4729.801614999771
43000,0.212241484708786,0.92864,46432.0,,,,0.7810179740905762,0.7827,7827.0,4785.466188907623
43500,0.21272434830665587,0.92912,46456.0,,,,0.7193576351165771,0.7964,7964.0,4841.0922729969025
44000,0.21376282109260558,0.92828,46414.0,,,,0.6944364543914795,0.7998,7998.0,4896.77597284317
44500,0.2046243616104126,0.93124,46562.0,,,,0.7377120582580566,0.7935,7935.0,4952.648561954498
45000,0.20021887396812438,0.93308,46654.0,,,,0.738198864364624,0.795,7950.0,5008.222175836563
45500,0.20468614637374877,0.93138,46569.0,,,,0.7264342353820801,0.7939,7939.0,5063.968132019043
46000,0.20419445826530458,0.93216,46608.0,,,,0.7258633323669433,0.7962,7962.0,5119.563565015793
46500,0.19208667513847352,0.93656,46828.0,,,,0.7453128974914551,0.7962,7962.0,5175.158154010773
47000,0.19703536193847657,0.9342,46710.0,,,,0.7351744812011719,0.7956,7956.0,5230.79322385788
47500,0.1963658588886261,0.9341,46705.0,,,,0.7229995765686035,0.7942,7942.0,5286.458494901657
48000,0.19464548823356628,0.93458,46729.0,,,,0.7385590114593505,0.7912,7912.0,5342.179365873337
48500,0.18989633449554444,0.9358,46790.0,,,,0.7565063339233399,0.7988,7988.0,5397.881430864334
49000,0.1839851528930664,0.93898,46949.0,,,,0.713472490310669,0.7987,7987.0,5453.529492855072
49500,0.17850774369239808,0.94074,47037.0,,,,0.7358573444366455,0.7971,7971.0,5509.202502965927
50000,0.18212846668243407,0.9395,46975.0,,,,0.7687546241760254,0.7934,7934.0,5564.864804983139
50500,0.17862609090328216,0.94014,47007.0,,,,0.7287888313293457,0.8003,8003.0,5620.687203884125
51000,0.1752527490901947,0.94126,47063.0,,,,0.7093405853271484,0.8028,8028.0,5676.4900598526
51500,0.1778151517534256,0.94244,47122.0,,,,0.7150822200775147,0.7966,7966.0,5732.08828496933
52000,0.178194567193985,0.94104,47052.0,,,,0.7347708591461182,0.7991,7991.0,5787.854532003403
52500,0.17408872683525087,0.94306,47153.0,,,,0.7408989650726319,0.7979,7979.0,5843.37459897995
53000,0.17236895361900328,0.94366,47183.0,,,,0.7684073989868164,0.7934,7934.0,5899.23820400238
53500,0.16535967311382294,0.94512,47256.0,,,,0.7471059951782226,0.793,7930.0,5954.9897429943085
54000,0.17269935136795045,0.9424,47120.0,,,,0.787528071975708,0.7873,7873.0,6010.6691999435425
54500,0.16523080380439759,0.94542,47271.0,,,,0.7260731903076172,0.8058,8058.0,6066.334067821503
55000,0.16170562960147858,0.94654,47327.0,,,,0.7976592826843262,0.7887,7887.0,6121.990561962128
55500,0.1636812250995636,0.9467,47335.0,,,,0.8094892864227294,0.7892,7892.0,6177.674695968628
56000,0.1563822454071045,0.94868,47434.0,,,,0.7609085472106933,0.7907,7907.0,6233.453992843628
56500,0.1587379133939743,0.94726,47363.0,,,,0.7740716850280762,0.7974,7974.0,6289.1871638298035
57000,0.16074568215847015,0.94734,47367.0,,,,0.7448507003784179,0.7996,7996.0,6344.759486913681
57500,0.15782180894374848,0.94794,47397.0,,,,0.7649225875854492,0.7901,7901.0,6400.415049791336
58000,0.15316860872030258,0.94894,47447.0,,,,0.785539059829712,0.7896,7896.0,6455.992299795151
58500,0.15642181141376496,0.94862,47431.0,,,,0.7668364059448243,0.7982,7982.0,6511.69265294075
59000,0.14990122831344604,0.9513,47565.0,,,,0.7666773056030274,0.7993,7993.0,6567.386246919632
59500,0.15519086297035217,0.94912,47456.0,,,,0.7647673488616943,0.7903,7903.0,6623.007577896118
60000,0.15035386806488038,0.951,47550.0,,,,0.7666177707672119,0.7945,7945.0,6678.617191791534
60500,0.14705565780639648,0.95138,47569.0,,,,0.7728623123168945,0.7991,7991.0,6734.343345880508
61000,0.14996025777816774,0.9509,47545.0,,,,0.7767230958938599,0.7983,7983.0,6789.853809833527
61500,0.14421570878982545,0.95168,47584.0,,,,0.7715400806427002,0.7946,7946.0,6845.587344884872
62000,0.14569918601036072,0.9525,47625.0,,,,0.7422359516143798,0.7946,7946.0,6901.253638982773
62500,0.13400383354187012,0.956,47800.0,,,,0.7542879371643066,0.8043,8043.0,6956.84126496315
63000,0.1427909361600876,0.95172,47586.0,,,,0.7670981918334961,0.8004,8004.0,7012.431849002838
63500,0.1444756399536133,0.95188,47594.0,,,,0.7856491107940674,0.7945,7945.0,7068.05285692215
64000,0.14223248448848724,0.95278,47639.0,,,,0.7718078227996826,0.8026,8026.0,7123.8321969509125
64500,0.12871918581962585,0.95688,47844.0,,,,0.7922339633941651,0.7979,7979.0,7179.496366024017
65000,0.13365272988796234,0.95614,47807.0,,,,0.771644520187378,0.8003,8003.0,7235.199609994888
65500,0.13873006912231445,0.95502,47751.0,,,,0.7340772251129151,0.8003,8003.0,7290.781014919281
66000,0.12828683274745942,0.95876,47938.0,,,,0.7509277282714844,0.8036,8036.0,7346.36710691452
66500,0.1332043770313263,0.95666,47833.0,,,,0.7525858673095703,0.7985,7985.0,7401.9735019207
67000,0.1357175724363327,0.95542,47771.0,,,,0.7676362850189209,0.794,7940.0,7457.915544986725
67500,0.12758882605552674,0.95866,47933.0,,,,0.784921692276001,0.792,7920.0,7513.651515960693
68000,0.129634630112648,0.9575,47875.0,,,,0.7669223934173584,0.7989,7989.0,7569.401882886887
68500,0.12819798525810241,0.95786,47893.0,,,,0.7626399967193603,0.799,7990.0,7625.13946390152
69000,0.12945593044757844,0.95752,47876.0,,,,0.788531452178955,0.7936,7936.0,7680.633824825287
69500,0.11760554625034332,0.96152,48076.0,,,,0.7913240474700928,0.7896,7896.0,7736.1939079761505
70000,0.12165654509544373,0.96056,48028.0,,,,0.7623228149414063,0.8012,8012.0,7791.92106795311
70500,0.1273639532470703,0.95818,47909.0,,,,0.7743558990478515,0.7945,7945.0,7847.539398908615
71000,0.1217602216911316,0.96054,48027.0,,,,0.7845876190185547,0.791,7910.0,7903.359994888306
71500,0.1202394247341156,0.96092,48046.0,,,,0.8012227149963379,0.7919,7919.0,7959.0876297950745
72000,0.1200952476143837,0.96068,48034.0,,,,0.7705178081512452,0.7972,7972.0,8014.8478899002075
72500,0.12382903589487076,0.9596,47980.0,,,,0.784604263305664,0.7955,7955.0,8070.486437797546
73000,0.11962232121944427,0.96114,48057.0,,,,0.7831639226913452,0.7983,7983.0,8126.214447021484
73500,0.11748516387701034,0.96214,48107.0,,,,0.7879020668029785,0.7964,7964.0,8181.8355967998505
74000,0.11769655447483063,0.96202,48101.0,,,,0.7691861957550049,0.7978,7978.0,8237.731613874435
74500,0.11277900709152222,0.9626,48130.0,,,,0.7953168972015381,0.8002,8002.0,8293.337052822113
75000,0.11813837590932846,0.96162,48081.0,,,,0.7840627449035644,0.7966,7966.0,8348.977943897247
75500,0.10942247082710266,0.96404,48202.0,,,,0.7662182189941407,0.8012,8012.0,8404.640194892883
76000,0.11108648895263672,0.96498,48249.0,,,,0.8134900249481202,0.7914,7914.0,8460.324278831482
76500,0.1177856297302246,0.9632,48160.0,,,,0.7467080055236817,0.801,8010.0,8515.971010923386
77000,0.10929831010818482,0.9647,48235.0,,,,0.7876508190155029,0.8003,8003.0,8571.56863284111
77500,0.11604113771915436,0.96236,48118.0,,,,0.7487481601715088,0.8006,8006.0,8627.306762933731
78000,0.1068529068160057,0.9653,48265.0,,,,0.8002557535171508,0.7959,7959.0,8682.963939905167
78500,0.10283984025001526,0.96596,48298.0,,,,0.7885559238433838,0.7979,7979.0,8738.559345960617
79000,0.11098289746284484,0.96348,48174.0,,,,0.8090446090698242,0.7953,7953.0,8794.126163959503
79500,0.10693012954235077,0.96502,48251.0,,,,0.8075579540252685,0.7991,7991.0,8849.770245790482
80000,0.10790466360569,0.96508,48254.0,,,,0.7927001159667969,0.7949,7949.0,8905.399787902832
80500,0.10334410085439683,0.96614,48307.0,,,,0.7853055271148681,0.7972,7972.0,8960.951762914658
81000,0.0994523229432106,0.96704,48352.0,,,,0.7911847183227539,0.7975,7975.0,9016.517110824585
81500,0.10505141379833222,0.96528,48264.0,,,,0.804081640625,0.7922,7922.0,9072.127848863602
82000,0.10454496667385102,0.9664,48320.0,,,,0.7889603462219238,0.8008,8008.0,9127.729596853256
82500,0.09999454665660858,0.96702,48351.0,,,,0.7597305412292481,0.806,8060.0,9183.296373844147
83000,0.10086126019954682,0.96684,48342.0,,,,0.7785638471603393,0.8019,8019.0,9238.879686832428
83500,0.10095341848373413,0.96696,48348.0,,,,0.7877602485656738,0.7996,7996.0,9294.548151016235
84000,0.10325002976894379,0.9665,48325.0,,,,0.752857424545288,0.8024,8024.0,9350.197187900543
84500,0.09994159459352493,0.96732,48366.0,,,,0.785289096069336,0.7968,7968.0,9405.697249889374
85000,0.10080542086362838,0.96628,48314.0,,,,0.7882753383636475,0.7947,7947.0,9461.241146802902
85500,0.0994351573419571,0.96766,48383.0,,,,0.7914183609008789,0.7929,7929.0,9516.92273592949
86000,0.10344224535226822,0.9659,48295.0,,,,0.7616827415466308,0.8011,8011.0,9572.466826915741
86500,0.09874473925590516,0.96764,48382.0,,,,0.7711009731292725,0.7988,7988.0,9628.075169801712
87000,0.09892589025974274,0.96746,48373.0,,,,0.7687735496520997,0.7977,7977.0,9683.620615959167
87500,0.10145076494216919,0.9678,48390.0,,,,0.7854573055267334,0.7962,7962.0,9739.183815002441
88000,0.0947403672170639,0.96952,48476.0,,,,0.7862612895965576,0.7967,7967.0,9794.70297384262
88500,0.09338411718130112,0.96878,48439.0,,,,0.8108425804138184,0.7976,7976.0,9850.255153894424
89000,0.09683410771131515,0.96792,48396.0,,,,0.8255392486572266,0.7888,7888.0,9905.784586906433
89500,0.09604779349923134,0.9686,48430.0,,,,0.8041108131408692,0.8009,8009.0,9961.326462984085
90000,0.09466430909872055,0.96914,48457.0,,,,0.7904004066467285,0.8007,8007.0,10016.843710899353
90500,0.09566223009109497,0.96934,48467.0,,,,0.8258283382415772,0.7919,7919.0,10072.541648864746
91000,0.09388624992072582,0.97046,48523.0,,,,0.7758844909667969,0.8021,8021.0,10128.03338599205
91500,0.09031359815716744,0.97032,48516.0,,,,0.7798688251495361,0.8046,8046.0,10183.538756847382
92000,0.09173739501953125,0.97014,48507.0,,,,0.800276787185669,0.7988,7988.0,10239.056656837463
92500,0.08905999941110611,0.97118,48559.0,,,,0.8024099662780761,0.7999,7999.0,10294.636494874954
93000,0.09375689148902894,0.96964,48482.0,,,,0.7899282600402832,0.7947,7947.0,10350.113560914993
93500,0.09549826503396035,0.96864,48432.0,,,,0.8269314514160157,0.7963,7963.0,10405.733820915222
94000,0.09163438672065735,0.97132,48566.0,,,,0.7976601287841797,0.7959,7959.0,10461.243911981583
94500,0.08661960249066353,0.97178,48589.0,,,,0.8041647476196289,0.8023,8023.0,10516.954085826874
95000,0.08834648110985756,0.97102,48551.0,,,,0.805767216873169,0.7966,7966.0,10572.478374958038
95500,0.0898040044093132,0.97068,48534.0,,,,0.8231560710906982,0.7984,7984.0,10598.819994926453
96000,0.08663422146081924,0.97148,48574.0,,,,0.7762789390563964,0.797,7970.0,10625.026489019394
96500,0.09056520030975342,0.97084,48542.0,,,,0.818472367477417,0.7985,7985.0,10651.384174823761
97000,0.0938354559659958,0.9695,48475.0,,,,0.7804666736602783,0.8015,8015.0,10677.591835975647
97500,0.08737332555055619,0.9717,48585.0,,,,0.8093789707183838,0.794,7940.0,10703.818427801132
98000,0.08808256938934327,0.97114,48557.0,,,,0.7882106357574463,0.8029,8029.0,10730.027741909027
98500,0.08789101686477661,0.97094,48547.0,,,,0.8117345909118653,0.795,7950.0,10756.295971870422
99000,0.08434320458173752,0.97278,48639.0,,,,0.8070568801879883,0.7959,7959.0,10782.527627944946
99500,0.08408036457777024,0.97282,48641.0,,,,0.7768836805343627,0.8043,8043.0,10808.775754928589
100000,0.08577525339603424,0.97186,48593.0,,,,0.7832800048828125,0.8034,8034.0,10835.01996588707
100500,0.08271431202292442,0.97372,48686.0,,,,0.7846862190246582,0.8007,8007.0,10861.27974486351
101000,0.08536677268266678,0.973,48650.0,,,,0.7876001525878906,0.8008,8008.0,10887.536185979843
101500,0.08392040273189545,0.97246,48623.0,,,,0.8069032978057862,0.797,7970.0,10913.76667881012
102000,0.08718158155441284,0.97232,48616.0,,,,0.7978030376434326,0.7999,7999.0,10940.03383898735
102500,0.08207277037262917,0.97268,48634.0,,,,0.8007432317733765,0.8042,8042.0,10966.262166976929
103000,0.07779323053359985,0.9746,48730.0,,,,0.7974553977966309,0.8006,8006.0,10992.503783941269
103500,0.08317631280183792,0.97324,48662.0,,,,0.8088469749450684,0.7993,7993.0,11018.81383895874
104000,0.08199045524597168,0.97318,48659.0,,,,0.8395935306549073,0.7905,7905.0,11045.046684980392
104500,0.09184222337007522,0.97026,48513.0,,,,0.802742928314209,0.7989,7989.0,11071.306357860565
105000,0.08376981985449791,0.9723,48615.0,,,,0.8132592956542969,0.7947,7947.0,11097.57392501831
105500,0.08628345631122589,0.9718,48590.0,,,,0.8099370574951172,0.8009,8009.0,11123.827539920807
106000,0.08624108522891999,0.97216,48608.0,,,,0.7969427738189697,0.8002,8002.0,11150.098114967346
106500,0.07788414289832116,0.97466,48733.0,,,,0.8131150287628174,0.7965,7965.0,11176.482456922531
107000,0.08065442074656487,0.97352,48676.0,,,,0.7972461971282959,0.8049,8049.0,11202.700910806656
107500,0.08569686054468155,0.97238,48619.0,,,,0.7817531379699707,0.7985,7985.0,11228.934945821762
108000,0.07947870285868645,0.9741,48705.0,,,,0.8131152484893799,0.8021,8021.0,11255.145478010178
108500,0.07608853059530259,0.97518,48759.0,,,,0.8065877056121826,0.8013,8013.0,11281.450325012207
109000,0.08067005754828453,0.97318,48659.0,,,,0.7729069992065429,0.805,8050.0,11307.696326971054
109500,0.07965365099906921,0.97532,48766.0,,,,0.8135267639160156,0.7962,7962.0,11334.010833978653
110000,0.07926166703522206,0.9741,48705.0,,,,0.8047638778686523,0.799,7990.0,11360.345278978348
110500,0.07881541868209839,0.97448,48724.0,,,,0.8197366863250732,0.7946,7946.0,11386.587610960007
111000,0.0763235443675518,0.97502,48751.0,,,,0.8299586235046387,0.7988,7988.0,11412.809167861938
111500,0.08151642805337905,0.9737,48685.0,,,,0.7775613149642945,0.804,8040.0,11439.017252922058
112000,0.07715904874920845,0.97536,48768.0,,,,0.8132385021209717,0.7982,7982.0,11465.269019842148
112500,0.07497171861052514,0.97592,48796.0,,,,0.8363636989593506,0.7947,7947.0,11491.653426885605
113000,0.07647850678443908,0.9753,48765.0,,,,0.843455347442627,0.7945,7945.0,11517.836288928986
113500,0.07923836561560631,0.97528,48764.0,,,,0.7891797981262207,0.8025,8025.0,11544.045816898346
114000,0.07613931426405907,0.9747,48735.0,,,,0.8302267669677734,0.8004,8004.0,11570.28352689743
114500,0.076375458381176,0.97544,48772.0,,,,0.8119967706680298,0.8017,8017.0,11596.528008937836
115000,0.0721591341972351,0.97676,48838.0,,,,0.8227989616394042,0.8002,8002.0,11622.818718910217
115500,0.07624839361667633,0.97516,48758.0,,,,0.7768760215759277,0.8077,8077.0,11649.052637815475
116000,0.07472766319274902,0.97496,48748.0,,,,0.8213562297821045,0.8059,8059.0,11675.294334888458
116500,0.07594637568712234,0.975,48750.0,,,,0.8209563232421875,0.8051,8051.0,11701.60722398758
117000,0.07218637882471085,0.9764,48820.0,,,,0.8137580795288086,0.8031,8031.0,11727.801191806793
117500,0.07462989361524582,0.97596,48798.0,,,,0.7939801027297974,0.8052,8052.0,11754.0895819664
118000,0.07457637247800827,0.97592,48796.0,,,,0.8050050575256348,0.7975,7975.0,11780.316527843475
118500,0.0714637960743904,0.97656,48828.0,,,,0.7922395133972168,0.8052,8052.0,11806.611764907837
119000,0.07224599636316299,0.9765,48825.0,,,,0.8357177112579346,0.7999,7999.0,11832.836156845093
119500,0.07167575714707375,0.97662,48831.0,,,,0.8149721221923828,0.8047,8047.0,11859.069649934769
120000,0.06972256648182869,0.97758,48879.0,,,,0.8063667385101319,0.8016,8016.0,11885.288034915924
120500,0.07213687324523926,0.97666,48833.0,,,,0.8103143215179444,0.7997,7997.0,11911.516691923141
121000,0.0750743063557148,0.9754,48770.0,,,,0.8007280063629151,0.8002,8002.0,11937.949179887772
121500,0.07439998599290848,0.97532,48766.0,,,,0.8073833934783936,0.7947,7947.0,11964.181332826614
122000,0.07447015902638435,0.97514,48757.0,,,,0.8087215663909912,0.8009,8009.0,11990.40978193283
122500,0.07144074344873429,0.97662,48831.0,,,,0.8331731525421142,0.8006,8006.0,12016.636637926102
123000,0.0721230200457573,0.97612,48806.0,,,,0.8300076065063476,0.7977,7977.0,12042.950287818909
123500,0.07150825330018998,0.97614,48807.0,,,,0.801298335647583,0.8024,8024.0,12069.162358999252
124000,0.0723213232254982,0.97712,48856.0,,,,0.8142602233886719,0.8027,8027.0,12095.418339014053
124500,0.07131006987214089,0.9769,48845.0,,,,0.7822084999084473,0.8047,8047.0,12121.671351909637
125000,0.06914788084030152,0.97764,48882.0,,,,0.7928517711639405,0.8039,8039.0,12148.105966806412
125500,0.06782208501935005,0.97744,48872.0,,,,0.8748743892669678,0.7931,7931.0,12174.313373804092
126000,0.071698694242239,0.9758,48790.0,,,,0.8384875434875488,0.7963,7963.0,12200.542804956436
126500,0.06541556621909142,0.97838,48919.0,,,,0.8229953308105469,0.8012,8012.0,12226.826394796371
127000,0.06875421965122223,0.97776,48888.0,,,,0.8241444972991944,0.8012,8012.0,12253.240310907364
127500,0.07035516298651695,0.97772,48886.0,,,,0.8024255847930908,0.8008,8008.0,12279.435166835785
128000,0.06760588670134544,0.97772,48886.0,,,,0.831498193359375,0.7996,7996.0,12305.640348911285
128500,0.06491111350178719,0.97882,48941.0,,,,0.8056097045898437,0.8036,8036.0,12331.844210863113
129000,0.06563412631392479,0.97872,48936.0,,,,0.8286137310028077,0.7967,7967.0,12358.133480787277
129500,0.06443307944655419,0.9787,48935.0,,,,0.8110557952880859,0.8058,8058.0,12384.408942937851
130000,0.06968858984589577,0.9775,48875.0,,,,0.8053838027954101,0.8042,8042.0,12410.711572885513
130500,0.06449936070919036,0.97874,48937.0,,,,0.8109550792694091,0.8001,8001.0,12436.91144490242
131000,0.06783777293920518,0.97832,48916.0,,,,0.786183984375,0.8079,8079.0,12463.236629962921
131500,0.06985006641983986,0.97662,48831.0,,,,0.8349271224975586,0.7994,7994.0,12489.472425937653
132000,0.06711551926255226,0.97824,48912.0,,,,0.7937268844604493,0.8054,8054.0,12515.729089975357
132500,0.06525294040560722,0.97914,48957.0,,,,0.8264710521697998,0.8012,8012.0,12542.01664686203
133000,0.06791315067589283,0.97754,48877.0,,,,0.8104129585266113,0.8057,8057.0,12568.234145879745
133500,0.06409338662385941,0.97912,48956.0,,,,0.8130575107574463,0.8053,8053.0,12594.562109947205
134000,0.06738413655638695,0.97804,48902.0,,,,0.8028144371032715,0.7979,7979.0,12620.797297000885
