Step,T_CE,T_Acc,T_Res,V_CE,V_Acc,V_Res,E_CE,E_Acc,E_Res,Time
54000,0.012012640227079392,0.99984,49992.0,0.06343789825439453,0.9818,9818.0,0.055627590990066526,0.9817,9817.0,4358.119745016098
54500,0.01201079968750477,0.99984,49992.0,0.0634723571896553,0.9816,9816.0,0.05559615214467049,0.9817,9817.0,4398.285467147827
55000,0.012013170188069343,0.99982,49991.0,0.06350196139216423,0.9817,9817.0,0.055647425425052646,0.9817,9817.0,4438.492429971695
55500,0.012007279765605927,0.99986,49993.0,0.0634932847738266,0.9814,9814.0,0.05566989923119545,0.9819,9819.0,4478.6815819740295
56000,0.012003210207223893,0.99984,49992.0,0.06350661707520484,0.9813,9813.0,0.055711647647619246,0.982,9820.0,4518.84064412117
56500,0.012007072840332984,0.99984,49992.0,0.06357198285460472,0.9814,9814.0,0.05571838159561157,0.982,9820.0,4559.069183111191
57000,0.012010517607927323,0.99984,49992.0,0.06344873353242875,0.9817,9817.0,0.05570036912560463,0.982,9820.0,4599.213037014008
57500,0.012011636529564858,0.99984,49992.0,0.06340914983153344,0.9815,9815.0,0.055700367319583895,0.9818,9818.0,4640.716871023178
58000,0.012010568125844001,0.99984,49992.0,0.06354148889780045,0.9815,9815.0,0.05568767441511154,0.9821,9821.0,4680.824617147446
58500,0.012008660754561425,0.99984,49992.0,0.06356003273725509,0.9816,9816.0,0.05571084611415863,0.9821,9821.0,4720.9115109443665
59000,0.012010307056903839,0.99984,49992.0,0.06343233308196068,0.9816,9816.0,0.05563960898518562,0.9817,9817.0,4760.964907169342
59500,0.012005345482230187,0.99984,49992.0,0.06337333639264106,0.9817,9817.0,0.05566879289150238,0.9817,9817.0,4801.307902097702
60000,0.012005392300486565,0.99984,49992.0,0.0633970648407936,0.9816,9816.0,0.055563572973012926,0.9817,9817.0,4841.623821973801
60500,0.012006670928001404,0.99984,49992.0,0.06338100039958953,0.9816,9816.0,0.055612710320949554,0.9819,9819.0,4882.412865161896
61000,0.012008519882559776,0.99984,49992.0,0.06343818798065186,0.9818,9818.0,0.05566282267570496,0.9821,9821.0,4922.674532175064
61500,0.01201081692993641,0.99984,49992.0,0.06341571842432023,0.9816,9816.0,0.05563528740406037,0.9819,9819.0,4962.948086977005
62000,0.01200462576687336,0.99984,49992.0,0.06346207468509674,0.9818,9818.0,0.055617559492588044,0.982,9820.0,5003.255594968796
